nbits,nprimes,msgsize,spawnTime,encrTime,decrTime,memory
88,147,16,0.283870935,3.805940628,5.321295261,0.001235962
88,147,24,0.283870935,3.815713882,4.397293806,0.001235962
88,147,32,0.283870935,3.819454432,4.398635626,0.001235962
88,148,8,0.273860455,3.826583862,4.502629519,0.000930786
88,148,16,0.273860455,3.873646736,4.506228209,0.001235962
88,148,24,0.273860455,3.891615629,4.493839979,0.001235962
88,148,32,0.273860455,3.92939353,4.531156301,0.001235962
88,149,8,0.28540659,3.964821577,4.562826872,0.000930786
88,149,16,0.28540659,3.944591045,4.570667267,0.001235962
88,149,24,0.28540659,3.94695878,4.566551685,0.001235962
88,149,32,0.28540659,3.964835882,4.563900948,0.001235962
88,150,8,0.30413413,3.957234383,4.661717415,0.000930786
88,150,16,0.30413413,4.010099411,4.682727098,0.001235962
88,150,24,0.30413413,4.063604355,4.666109085,0.001235962
88,150,32,0.30413413,4.03568244,4.661610126,0.001235962
88,151,8,0.307084799,4.085673332,4.772652626,0.000930786
88,151,16,0.307084799,4.120326281,4.766166925,0.001235962
88,151,24,0.307084799,4.093434572,4.739821672,0.001235962
88,151,32,0.307084799,4.126316547,4.724299431,0.001235962
88,152,8,0.298755169,4.104869843,4.818235397,0.000930786
88,152,16,0.298755169,4.133923769,4.800254822,0.001235962
88,152,24,0.298755169,4.164262772,4.807084084,0.001235962
88,152,32,0.298755169,4.161928892,4.791995049,0.001235962
88,153,8,0.301930666,4.202823162,4.878431082,0.000930786
88,153,16,0.301930666,4.325563669,5.537591934,0.001235962
88,153,24,0.301930666,4.245223761,4.935302734,0.001235962
88,153,32,0.301930666,4.278446436,4.922994852,0.001235962
88,154,8,0.265519381,4.28451705,5.027210236,0.000930786
88,154,16,0.265519381,4.294104815,5.036803246,0.001235962
88,154,24,0.265519381,4.31119442,5.031198978,0.001235962
88,154,32,0.265519381,4.307451963,5.459297895,0.001235962
88,155,8,0.285235643,5.090412378,5.25202322,0.000930786
88,155,16,0.285235643,4.476361036,5.209406614,0.001235962
88,155,24,0.285235643,4.478663206,5.201208353,0.001235962
88,155,32,0.285235643,4.509083986,5.203928709,0.001235962
88,156,8,0.303744555,4.505944014,5.28342247,0.000930786
88,156,16,0.303744555,4.532706499,5.27884841,0.001235962
88,156,24,0.303744555,4.573778391,5.294897079,0.001235962
88,156,32,0.303744555,4.524008512,5.281270981,0.001235962
88,157,8,0.27951169,4.561682224,5.352613688,0.000930786
88,157,16,0.27951169,4.610171318,5.373803139,0.001235962
88,157,24,0.27951169,4.626973391,5.36024785,0.001235962
88,157,32,0.27951169,4.632525921,5.676985502,0.001235962
88,158,8,0.312168598,4.597166538,5.388486624,0.000930786
88,158,16,0.312168598,4.720029593,5.370294809,0.001235962
88,158,24,0.312168598,4.678325176,5.38385725,0.001235962
88,158,32,0.312168598,4.686296701,5.392592192,0.001235962
88,159,8,0.286786079,4.725778103,5.637437582,0.000930786
88,159,16,0.286786079,4.885624886,5.631889343,0.001235962
88,159,24,0.286786079,4.787932634,5.539740324,0.001235962
88,159,32,0.286786079,4.768445492,5.523906469,0.001235962
88,160,8,0.311918974,4.783305407,5.606450796,0.000930786
88,160,16,0.311918974,4.89026475,5.627999544,0.001235962
88,160,24,0.311918974,4.858203411,5.594444036,0.001235962
88,160,32,0.311918974,4.831253052,5.584830046,0.001235962
88,161,8,0.30209589,4.850147963,5.699202061,0.000930786
88,161,16,0.30209589,4.875094175,5.668201208,0.001235962
88,161,24,0.30209589,4.904751301,5.65707016,0.001235962
88,161,32,0.30209589,4.920737028,5.678631783,0.001235962
88,162,8,0.307446718,4.938375473,5.769155741,0.000930786
88,162,16,0.307446718,4.994909048,5.8455441,0.001235962
88,162,24,0.307446718,5.003526688,5.791577101,0.001235962
88,162,32,0.307446718,5.000312567,5.810099363,0.001235962
88,163,8,0.307249308,5.066937923,5.947651148,0.000930786
88,163,16,0.307249308,5.086116791,5.959060192,0.001235962
88,163,24,0.307249308,5.587048292,5.950278997,0.001235962
88,163,32,0.307249308,5.147500753,5.97058177,0.001235962
88,164,8,0.297104597,5.164073706,6.044861078,0.000930786
88,164,16,0.297104597,5.225148916,6.034034252,0.001235962
88,164,24,0.297104597,5.21083498,6.053348064,0.001235962
88,164,32,0.297104597,5.225334883,6.080332756,0.001235962
88,165,8,0.326277018,5.229933262,6.130762577,0.000930786
88,165,16,0.326277018,5.303454161,6.115887642,0.001235962
88,165,24,0.326277018,5.29441762,6.111459017,0.001235962
88,165,32,0.326277018,5.279875994,6.116304398,0.001235962
88,166,8,0.306616306,5.309317112,6.83450222,0.000930786
88,166,16,0.306616306,5.341356993,6.214843273,0.001235962
88,166,24,0.306616306,5.358836889,6.260156393,0.001235962
88,166,32,0.306616306,5.398355246,6.238803387,0.001235962
88,167,8,0.284431696,5.4516716,6.404480934,0.000930786
88,167,16,0.284431696,5.509715319,6.395684958,0.001235962
88,167,24,0.284431696,5.473381758,6.399646044,0.001235962
88,167,32,0.284431696,5.499238491,6.357216358,0.001235962
88,168,8,0.309366226,5.503985643,6.469290733,0.000930786
88,168,16,0.309366226,5.558035135,6.461473703,0.001235962
88,168,24,0.309366226,5.544921398,6.44472599,0.001235962
88,168,32,0.309366226,5.581864595,6.448488235,0.001235962
88,169,8,0.381910563,5.610017776,6.59277916,0.000930786
88,169,16,0.381910563,5.645953178,6.608994246,0.001235962
88,169,24,0.381910563,5.66340518,6.610467911,0.001235962
88,169,32,0.381910563,5.692976713,6.811869621,0.001235962
88,170,8,0.305968761,5.72707653,6.75877142,0.000930786
88,170,16,0.305968761,5.719174862,6.672831297,0.001235962
88,170,24,0.305968761,5.837471008,6.904110193,0.001235962
88,170,32,0.305968761,5.825914621,6.751187563,0.001235962
88,171,8,0.36713171,5.865100622,6.864006519,0.000930786
88,171,16,0.36713171,5.872083426,6.896429539,0.001235962
88,171,24,0.36713171,5.907787561,6.861913443,0.001235962
88,171,32,0.36713171,5.903782606,6.8572855,0.001235962
88,172,8,0.326575279,5.914145231,6.960176468,0.000930786
88,172,16,0.326575279,5.985804319,6.912820101,0.001235962
88,172,24,0.326575279,5.931925774,6.906692028,0.001235962
88,172,32,0.326575279,5.964823961,6.87791419,0.001235962
88,173,8,0.320711374,6.010497808,7.489115953,0.000930786
88,173,16,0.320711374,6.235939741,7.254170895,0.001235962
88,173,24,0.320711374,7.09148407,7.11231637,0.001235962
88,173,32,0.320711374,6.144431114,7.103084803,0.001235962
88,174,8,0.323345184,6.191496849,7.30354023,0.000930786
88,174,16,0.323345184,6.234453201,7.256265879,0.001235962
88,174,24,0.323345184,6.275877953,7.284414291,0.001235962
88,174,32,0.323345184,6.362761974,7.373999834,0.001235962
88,175,8,0.342802525,6.331878662,7.473120213,0.000930786
88,175,16,0.342802525,6.391242266,7.450592756,0.001235962
88,175,24,0.342802525,6.724008799,7.492495298,0.001235962
88,175,32,0.342802525,6.427879572,7.447051048,0.001235962
88,176,8,0.338359356,6.409665346,7.54418993,0.000930786
88,176,16,0.338359356,6.465291977,7.559374094,0.001235962
88,176,24,0.338359356,6.542899609,7.951956272,0.001235962
88,176,32,0.338359356,6.473206997,7.627063274,0.001235962
96,2,8,0.004863024,0.00022912,0.000242472,0.000930786
96,2,16,0.004863024,0.000247478,0.000327349,0.001235962
96,2,24,0.004863024,0.00049448,0.000509262,0.001235962
96,2,32,0.004863024,0.000596285,0.000546455,0.001235962
96,3,8,0.008043766,0.000303507,0.000355482,0.000930786
96,3,16,0.008043766,0.000412703,0.00049758,0.001235962
96,3,24,0.008043766,0.000524521,0.000560045,0.001235962
96,3,32,0.008043766,0.000597239,0.000474691,0.001235962
96,4,8,0.01920104,0.000916243,0.001027346,0.000930786
96,4,16,0.01920104,0.001092911,0.001017332,0.001235962
96,4,24,0.01920104,0.000843525,0.000858784,0.001235962
96,4,32,0.01920104,0.000807762,0.000750542,0.001235962
96,5,8,0.014846325,0.000860929,0.000905514,0.000930786
96,5,16,0.014846325,0.000882626,0.00097537,0.001235962
96,5,24,0.014846325,0.000968933,0.001003504,0.001235962
96,5,32,0.014846325,0.001164198,0.001384735,0.001235962
96,6,8,0.017324686,0.002072096,0.002291918,0.000930786
96,6,16,0.017324686,0.00180316,0.001778126,0.001235962
96,6,24,0.017324686,0.001337528,0.00140357,0.001235962
96,6,32,0.017324686,0.001281023,0.001321316,0.001235962
96,7,8,0.024934769,0.002105951,0.002015352,0.000930786
96,7,16,0.024934769,0.001652479,0.001835108,0.001235962
96,7,24,0.024934769,0.002492428,0.0026443,0.001235962
96,7,32,0.024934769,0.00308013,0.002643585,0.001235962
96,8,8,0.019804239,0.001909494,0.003446341,0.000930786
96,8,16,0.019804239,0.003773212,0.003762245,0.001235962
96,8,24,0.019804239,0.002817154,0.002416849,0.001235962
96,8,32,0.019804239,0.00301528,0.004107714,0.001235962
96,9,8,0.025793552,0.003592968,0.00454855,0.000930786
96,9,16,0.025793552,0.00330162,0.00287509,0.001235962
96,9,24,0.025793552,0.002782345,0.00439167,0.001235962
96,9,32,0.025793552,0.004451275,0.0033741,0.001235962
96,10,8,0.029686451,0.004539967,0.004289389,0.000930786
96,10,16,0.029686451,0.005834341,0.004582167,0.001235962
96,10,24,0.029686451,0.003370285,0.005780935,0.001235962
96,10,32,0.029686451,0.005019188,0.00373888,0.001235962
96,11,8,0.041743755,0.005394459,0.008043528,0.000930786
96,11,16,0.041743755,0.00910759,0.008221865,0.001235962
96,11,24,0.041743755,0.007097244,0.008552551,0.001235962
96,11,32,0.041743755,0.007003546,0.007730246,0.001235962
96,12,8,0.052653551,0.013062954,0.015625,0.000930786
96,12,16,0.052653551,0.01324749,0.009976149,0.001235962
96,12,24,0.052653551,0.006926298,0.010467291,0.001235962
96,12,32,0.052653551,0.013805151,0.009745598,0.001235962
96,13,8,0.042220831,0.006633759,0.011298656,0.000930786
96,13,16,0.042220831,0.008452892,0.011246681,0.001235962
96,13,24,0.042220831,0.009000301,0.00890255,0.001235962
96,13,32,0.042220831,0.009572744,0.010743618,0.001235962
96,14,8,0.03548336,0.00927186,0.010793686,0.000930786
96,14,16,0.03548336,0.010804892,0.013079882,0.001235962
96,14,24,0.03548336,0.010992765,0.012779713,0.001235962
96,14,32,0.03548336,0.009011745,0.01122117,0.001235962
96,15,8,0.049308777,0.015393496,0.019117355,0.000930786
96,15,16,0.049308777,0.01184392,0.011766672,0.001235962
96,15,24,0.049308777,0.011645794,0.012639284,0.001235962
96,15,32,0.049308777,0.010195732,0.012186766,0.001235962
96,16,8,0.04514432,0.015896559,0.016535759,0.000930786
96,16,16,0.04514432,0.013429165,0.013728857,0.001235962
96,16,24,0.04514432,0.015381575,0.015664816,0.001235962
96,16,32,0.04514432,0.01302886,0.014904737,0.001235962
96,17,8,0.041878939,0.019826174,0.020730734,0.000930786
96,17,16,0.041878939,0.016872168,0.017556429,0.001235962
96,17,24,0.041878939,0.015325785,0.018463135,0.001235962
96,17,32,0.041878939,0.016565084,0.017405748,0.001235962
96,18,8,0.049690723,0.022328854,0.023418188,0.000930786
96,18,16,0.049690723,0.01743865,0.019489765,0.001235962
96,18,24,0.049690723,0.017034769,0.023679495,0.001235962
96,18,32,0.049690723,0.018335819,0.020022869,0.001235962
96,19,8,0.070513248,0.023278236,0.024782419,0.000930786
96,19,16,0.070513248,0.01927495,0.025588036,0.001235962
96,19,24,0.070513248,0.019914865,0.02088666,0.001235962
96,19,32,0.070513248,0.019409418,0.022366762,0.001235962
96,20,8,0.073272705,0.021811724,0.028470039,0.000930786
96,20,16,0.073272705,0.021816015,0.026052713,0.001235962
96,20,24,0.073272705,0.020526886,0.028668642,0.001235962
96,20,32,0.073272705,0.021110773,0.027917862,0.001235962
96,21,8,0.059587479,0.031983614,0.031334639,0.000930786
96,21,16,0.059587479,0.028434515,0.032553911,0.001235962
96,21,24,0.059587479,0.030885696,0.033263922,0.001235962
96,21,32,0.059587479,0.033198118,0.032200336,0.001235962
96,22,8,0.069583654,0.03131032,0.035947323,0.000930786
96,22,16,0.069583654,0.03152895,0.037360907,0.001235962
96,22,24,0.069583654,0.034344196,0.040531397,0.001235962
96,22,32,0.069583654,0.032784224,0.04103446,0.001235962
96,23,8,0.070901394,0.038176775,0.065120697,0.000930786
96,23,16,0.070901394,0.050679922,0.04535985,0.001235962
96,23,24,0.070901394,0.035965919,0.043933868,0.001235962
96,23,32,0.070901394,0.035726547,0.046396255,0.001235962
96,24,8,0.060133696,0.038387775,0.043830633,0.000930786
96,24,16,0.060133696,0.037168264,0.051090717,0.001235962
96,24,24,0.060133696,0.043741703,0.055902004,0.001235962
96,24,32,0.060133696,0.04059124,0.049252987,0.001235962
96,25,8,0.067969322,0.04129982,0.048076868,0.000930786
96,25,16,0.067969322,0.038558245,0.050664902,0.001235962
96,25,24,0.067969322,0.040605545,0.056090832,0.001235962
96,25,32,0.067969322,0.039969444,0.058683395,0.001235962
96,26,8,0.069482803,0.046384335,0.047713518,0.000930786
96,26,16,0.069482803,0.044115782,0.058264256,0.001235962
96,26,24,0.069482803,0.043492317,0.057844162,0.001235962
96,26,32,0.069482803,0.04830718,0.059586525,0.001235962
96,27,8,0.092377901,0.050606251,0.054253578,0.000930786
96,27,16,0.092377901,0.046746492,0.062603951,0.001235962
96,27,24,0.092377901,0.048866272,0.06398654,0.001235962
96,27,32,0.092377901,0.047572613,0.060513973,0.001235962
96,28,8,0.099746943,0.054438114,0.0607059,0.000930786
96,28,16,0.099746943,0.051843882,0.067533255,0.001235962
96,28,24,0.099746943,0.053345919,0.071123838,0.001235962
96,28,32,0.099746943,0.05676651,0.066214085,0.001235962
96,29,8,0.077758312,0.058765888,0.065308571,0.000930786
96,29,16,0.077758312,0.063372612,0.072354555,0.001235962
96,29,24,0.077758312,0.057241201,0.070075989,0.001235962
96,29,32,0.077758312,0.0636127,0.113846302,0.001235962
96,30,8,0.090949297,0.062189341,0.076822281,0.000930786
96,30,16,0.090949297,0.074033976,0.074930429,0.001235962
96,30,24,0.090949297,0.065560579,0.076578856,0.001235962
96,30,32,0.090949297,0.069551229,0.075819254,0.001235962
96,31,8,0.091588497,0.071091652,0.078172445,0.000930786
96,31,16,0.091588497,0.081110001,0.086480379,0.001235962
96,31,24,0.091588497,0.074157715,0.083713531,0.001235962
96,31,32,0.091588497,0.081848621,0.080457687,0.001235962
96,32,8,0.078064203,0.074323654,0.08254981,0.000930786
96,32,16,0.078064203,0.081429958,0.087073088,0.001235962
96,32,24,0.078064203,0.083069324,0.082994461,0.001235962
96,32,32,0.078064203,0.082976103,0.087102652,0.001235962
96,33,8,0.094444752,0.084601879,0.10042429,0.000930786
96,33,16,0.094444752,0.102926731,0.133321524,0.001235962
96,33,24,0.094444752,0.111973047,0.093083858,0.001235962
96,33,32,0.094444752,0.090136766,0.098168373,0.001235962
96,34,8,0.097229958,0.08585763,0.105342627,0.000930786
96,34,16,0.097229958,0.113638639,0.143925905,0.001235962
96,34,24,0.097229958,0.113166809,0.097333908,0.001235962
96,34,32,0.097229958,0.098185539,0.10165906,0.001235962
96,35,8,0.120257854,0.093870163,0.150542498,0.000930786
96,35,16,0.120257854,0.132747173,0.106426477,0.001235962
96,35,24,0.120257854,0.107088566,0.104048967,0.001235962
96,35,32,0.120257854,0.110958099,0.108525753,0.001235962
96,36,8,0.196063757,0.11347723,0.115812302,0.000930786
96,36,16,0.196063757,0.111833334,0.116219759,0.001235962
96,36,24,0.196063757,0.126346111,0.152772665,0.001235962
96,36,32,0.196063757,0.146092415,0.140687466,0.001235962
96,37,8,0.113337517,0.101555347,0.128133297,0.000930786
96,37,16,0.113337517,0.11920166,0.121656418,0.001235962
96,37,24,0.113337517,0.118927479,0.119512081,0.001235962
96,37,32,0.113337517,0.131979704,0.120959759,0.001235962
96,38,8,0.120409012,0.111867905,0.135765791,0.000930786
96,38,16,0.120409012,0.132040024,0.130213022,0.001235962
96,38,24,0.120409012,0.128666401,0.132903814,0.001235962
96,38,32,0.120409012,0.134172201,0.133919239,0.001235962
96,39,8,0.109337568,0.118969202,0.144926786,0.000930786
96,39,16,0.109337568,0.135326624,0.14638257,0.001235962
96,39,24,0.109337568,0.145394802,0.146238089,0.001235962
96,39,32,0.109337568,0.179947615,0.149868965,0.001235962
96,40,8,0.11522603,0.127600193,0.158703804,0.000930786
96,40,16,0.11522603,0.149349213,0.157824755,0.001235962
96,40,24,0.11522603,0.148619175,0.158069134,0.001235962
96,40,32,0.11522603,0.182122231,0.184242249,0.001235962
96,41,8,0.132102966,0.140185118,0.162859917,0.000930786
96,41,16,0.132102966,0.152518272,0.164503574,0.001235962
96,41,24,0.132102966,0.155589342,0.17209816,0.001235962
96,41,32,0.132102966,0.15372777,0.166283607,0.001235962
96,42,8,0.119561672,0.142582655,0.170607805,0.000930786
96,42,16,0.119561672,0.159235716,0.179821491,0.001235962
96,42,24,0.119561672,0.156093121,0.176696539,0.001235962
96,42,32,0.119561672,0.15776372,0.175478697,0.001235962
96,43,8,0.121605873,0.160735369,0.196166754,0.000930786
96,43,16,0.121605873,0.174860239,0.250059128,0.001235962
96,43,24,0.121605873,0.211274624,0.272965908,0.001235962
96,43,32,0.121605873,0.170627594,0.192821503,0.001235962
96,44,8,0.131994247,0.168044567,0.203433275,0.000930786
96,44,16,0.131994247,0.181089878,0.201325893,0.001235962
96,44,24,0.131994247,0.183263063,0.205750465,0.001235962
96,44,32,0.131994247,0.188038111,0.199964046,0.001235962
96,45,8,0.132369995,0.182305098,0.208729982,0.000930786
96,45,16,0.132369995,0.19321084,0.214674473,0.001235962
96,45,24,0.132369995,0.194422722,0.217890263,0.001235962
96,45,32,0.132369995,0.233119726,0.21310091,0.001235962
96,46,8,0.115127087,0.193210363,0.221809864,0.000930786
96,46,16,0.115127087,0.209641218,0.226384878,0.001235962
96,46,24,0.115127087,0.204190016,0.232026577,0.001235962
96,46,32,0.115127087,0.204359293,0.232388973,0.001235962
96,47,8,0.133524418,0.207730055,0.236176491,0.000930786
96,47,16,0.133524418,0.211325884,0.238525629,0.001235962
96,47,24,0.133524418,0.224934816,0.238502741,0.001235962
96,47,32,0.133524418,0.217804909,0.239841938,0.001235962
96,48,8,0.134679079,0.233091354,0.355879784,0.000930786
96,48,16,0.134679079,0.290740252,0.253344536,0.001235962
96,48,24,0.134679079,0.226906061,0.257261515,0.001235962
96,48,32,0.134679079,0.224322557,0.254150629,0.001235962
96,49,8,0.152835131,0.231386662,0.274973392,0.000930786
96,49,16,0.152835131,0.283980131,0.272902966,0.001235962
96,49,24,0.152835131,0.244354963,0.270130873,0.001235962
96,49,32,0.152835131,0.250362873,0.266292572,0.001235962
96,50,8,0.156732798,0.241004944,0.275312662,0.000930786
96,50,16,0.156732798,0.248425722,0.279826403,0.001235962
96,50,24,0.156732798,0.255349636,0.275223494,0.001235962
96,50,32,0.156732798,0.258162022,0.276346445,0.001235962
96,51,8,0.138403893,0.25558567,0.29362154,0.000930786
96,51,16,0.138403893,0.267795086,0.299445391,0.001235962
96,51,24,0.138403893,0.318090677,0.296735048,0.001235962
96,51,32,0.138403893,0.296559572,0.345124006,0.001235962
96,52,8,0.224079609,0.363528967,0.433366537,0.000930786
96,52,16,0.224079609,0.359726429,0.442739248,0.001235962
96,52,24,0.224079609,0.34265089,0.310630083,0.001235962
96,52,32,0.224079609,0.282514572,0.30591011,0.001235962
96,53,8,0.162335634,0.274092197,0.325095415,0.000930786
96,53,16,0.162335634,0.286823988,0.322737217,0.001235962
96,53,24,0.162335634,0.302339554,0.333606243,0.001235962
96,53,32,0.162335634,0.289226294,0.322056532,0.001235962
96,54,8,0.149014235,0.29749608,0.349318504,0.000930786
